,id,album,name,artist,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
21,1eOCyaSRBdFGofbLYjgGM2,Man,Woman,Neneh Cherry,False,56,0.542,0.54,3,-8.888,0,0.0261,0.0901,0.0346,0.198,0.33,136.022,audio_features,spotify:track:1eOCyaSRBdFGofbLYjgGM2,https://api.spotify.com/v1/tracks/1eOCyaSRBdFGofbLYjgGM2,https://api.spotify.com/v1/audio-analysis/1eOCyaSRBdFGofbLYjgGM2,4.506666666666667,4
22,2QC7nuBSeBef9blIr7ZA7W,Raw Like Sushi,So Here I Come,Neneh Cherry,False,17,0.881,0.857,10,-11.682,0,0.0922,0.0306,4.65e-05,0.0391,0.861,110.5,audio_features,spotify:track:2QC7nuBSeBef9blIr7ZA7W,https://api.spotify.com/v1/tracks/2QC7nuBSeBef9blIr7ZA7W,https://api.spotify.com/v1/audio-analysis/2QC7nuBSeBef9blIr7ZA7W,4.056,4
23,2HjaUtSMTcyn6orIglDwch,Dead Heart In a Dead World,The Heart Collector,Nevermore,False,41,0.518,0.841,8,-5.003,1,0.034,0.0027,0.000296,0.0863,0.173,128.067,audio_features,spotify:track:2HjaUtSMTcyn6orIglDwch,https://api.spotify.com/v1/tracks/2HjaUtSMTcyn6orIglDwch,https://api.spotify.com/v1/audio-analysis/2HjaUtSMTcyn6orIglDwch,5.93045,4
24,7GivNHXLsYjAcK6KmEgYFM,Dead Heart In a Dead World,The Sound of Silence,Nevermore,False,28,0.502,0.995,6,-4.271,1,0.0439,2.85e-05,0.0056,0.067,0.295,99.018,audio_features,spotify:track:7GivNHXLsYjAcK6KmEgYFM,https://api.spotify.com/v1/tracks/7GivNHXLsYjAcK6KmEgYFM,https://api.spotify.com/v1/audio-analysis/7GivNHXLsYjAcK6KmEgYFM,5.227783333333333,4
25,00TGiIbiQMynLQ46G3P8JT,Dead Heart In a Dead World,The River Dragon Has Come,Nevermore,False,39,0.48,0.987,3,-4.275,0,0.0613,0.000221,0.00275,0.0716,0.293,139.858,audio_features,spotify:track:00TGiIbiQMynLQ46G3P8JT,https://api.spotify.com/v1/tracks/00TGiIbiQMynLQ46G3P8JT,https://api.spotify.com/v1/audio-analysis/00TGiIbiQMynLQ46G3P8JT,5.098216666666667,4
26,2QqbBVwpyJn7SL7thga35w,Step By Step,Tonight,New Kids On The Block,False,55,0.469,0.386,2,-12.112,1,0.0272,0.103,1.2e-05,0.291,0.383,102.476,audio_features,spotify:track:2QqbBVwpyJn7SL7thga35w,https://api.spotify.com/v1/tracks/2QqbBVwpyJn7SL7thga35w,https://api.spotify.com/v1/audio-analysis/2QqbBVwpyJn7SL7thga35w,3.4577833333333334,4
27,6J6RWKCPN5RFKHUKEUFjxS,Step By Step,Step by Step,New Kids On The Block,False,62,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,audio_features,spotify:track:6J6RWKCPN5RFKHUKEUFjxS,https://api.spotify.com/v1/tracks/6J6RWKCPN5RFKHUKEUFjxS,https://api.spotify.com/v1/audio-analysis/6J6RWKCPN5RFKHUKEUFjxS,4.454883333333333,4
28,6hHc7Pks7wtBIW8Z6A0iFq,Substance,Blue Monday,New Order,False,73,0.762,0.651,0,-13.34,1,0.0655,0.00198,0.856,0.111,0.941,130.395,audio_features,spotify:track:6hHc7Pks7wtBIW8Z6A0iFq,https://api.spotify.com/v1/tracks/6hHc7Pks7wtBIW8Z6A0iFq,https://api.spotify.com/v1/audio-analysis/6hHc7Pks7wtBIW8Z6A0iFq,7.486,4
29,01jBLs7IZQzPt3dVdn5rDa,The Best of New Order,True Faith '94,New Order,False,56,0.605,0.907,0,-3.56,1,0.033,0.0158,0.0158,0.0697,0.965,117.511,audio_features,spotify:track:01jBLs7IZQzPt3dVdn5rDa,https://api.spotify.com/v1/tracks/01jBLs7IZQzPt3dVdn5rDa,https://api.spotify.com/v1/audio-analysis/01jBLs7IZQzPt3dVdn5rDa,5.592216666666666,4
30,6wVViUl2xSRoDK2T7dMZbR,Brotherhood (Collector's Edition),Bizarre Love Triangle,New Order,False,67,0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506,audio_features,spotify:track:6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/tracks/6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/audio-analysis/6wVViUl2xSRoDK2T7dMZbR,4.3868833333333335,4
31,1dtzjTkNecIRAL4X3u4CtL,Restart,We Believe,Newsboys,False,59,0.519,0.76,2,-4.41,1,0.0349,0.0319,1.59e-05,0.241,0.149,130.03,audio_features,spotify:track:1dtzjTkNecIRAL4X3u4CtL,https://api.spotify.com/v1/tracks/1dtzjTkNecIRAL4X3u4CtL,https://api.spotify.com/v1/audio-analysis/1dtzjTkNecIRAL4X3u4CtL,4.36155,4
32,29CXyxlvSPr0DXDQmoxz8d,Adoration,He Reigns,Newsboys,False,55,0.558,0.647,0,-6.402,1,0.0471,0.385,1.23e-06,0.0929,0.706,182.453,audio_features,spotify:track:29CXyxlvSPr0DXDQmoxz8d,https://api.spotify.com/v1/tracks/29CXyxlvSPr0DXDQmoxz8d,https://api.spotify.com/v1/audio-analysis/29CXyxlvSPr0DXDQmoxz8d,4.923333333333333,4
33,2Jh9BM0YXXlzcHy099JZRF,United (Deluxe),Greatness of Our God,Newsboys,False,38,0.481,0.804,5,-4.176,1,0.0418,0.000647,0.0,0.0727,0.237,102.052,audio_features,spotify:track:2Jh9BM0YXXlzcHy099JZRF,https://api.spotify.com/v1/tracks/2Jh9BM0YXXlzcHy099JZRF,https://api.spotify.com/v1/audio-analysis/2Jh9BM0YXXlzcHy099JZRF,3.99155,4
34,2YtEV4Tl0oBGFJBmSgGUwz,B-Sides and Rarities,Under This Moon,Nick Cave & The Bad Seeds,False,15,0.433,0.756,0,-5.181,1,0.028,0.113,1.99e-06,0.117,0.589,93.954,audio_features,spotify:track:2YtEV4Tl0oBGFJBmSgGUwz,https://api.spotify.com/v1/tracks/2YtEV4Tl0oBGFJBmSgGUwz,https://api.spotify.com/v1/audio-analysis/2YtEV4Tl0oBGFJBmSgGUwz,4.068883333333333,4
35,00O14PokKAgP9ZsQEFGLuY,Abattoir Blues / The Lyre of Orpheus,Spell,Nick Cave & The Bad Seeds,False,32,0.52,0.608,7,-9.309,0,0.0314,0.79,0.00498,0.0885,0.766,116.804,audio_features,spotify:track:00O14PokKAgP9ZsQEFGLuY,https://api.spotify.com/v1/tracks/00O14PokKAgP9ZsQEFGLuY,https://api.spotify.com/v1/audio-analysis/00O14PokKAgP9ZsQEFGLuY,4.424666666666667,4
36,13aq2TjqNYsCIWxMYsotdu,B-Sides and Rarities,Tower of Song,Nick Cave & The Bad Seeds,False,16,0.51,0.612,9,-12.073,1,0.104,0.251,0.0331,0.172,0.312,109.231,audio_features,spotify:track:13aq2TjqNYsCIWxMYsotdu,https://api.spotify.com/v1/tracks/13aq2TjqNYsCIWxMYsotdu,https://api.spotify.com/v1/audio-analysis/13aq2TjqNYsCIWxMYsotdu,5.66,3
37,0gmbgwZ8iqyMPmXefof8Yf,Silver Side Up,How You Remind Me,Nickelback,False,83,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,audio_features,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,3.7306666666666666,4
38,2vBiZ7nBe0OqTZKWGP0s4K,Here and Now,Lullaby,Nickelback,False,65,0.508,0.832,11,-4.395,1,0.032,0.000372,0.0,0.0859,0.404,136.004,audio_features,spotify:track:2vBiZ7nBe0OqTZKWGP0s4K,https://api.spotify.com/v1/tracks/2vBiZ7nBe0OqTZKWGP0s4K,https://api.spotify.com/v1/audio-analysis/2vBiZ7nBe0OqTZKWGP0s4K,3.8017833333333333,4
39,4Dq75eGDLZGM9EGP0XHbo2,Here and Now,Trying Not to Love You,Nickelback,False,60,0.473,0.924,11,-4.297,0,0.0446,0.0132,0.0,0.184,0.41,160.017,audio_features,spotify:track:4Dq75eGDLZGM9EGP0XHbo2,https://api.spotify.com/v1/tracks/4Dq75eGDLZGM9EGP0XHbo2,https://api.spotify.com/v1/audio-analysis/4Dq75eGDLZGM9EGP0XHbo2,4.198,4
40,27tX58NOpv1YKQ0abW7EPy,The Downward Spiral,Hurt,Nine Inch Nails,False,57,0.566,0.124,11,-18.166,0,0.0431,0.709,0.0104,0.132,0.11,79.924,audio_features,spotify:track:27tX58NOpv1YKQ0abW7EPy,https://api.spotify.com/v1/tracks/27tX58NOpv1YKQ0abW7EPy,https://api.spotify.com/v1/audio-analysis/27tX58NOpv1YKQ0abW7EPy,6.240666666666667,4
41,5mc6EyF1OIEOhAkD0Gg9Lc,The Downward Spiral (Deluxe Edition),Closer,Nine Inch Nails,True,67,0.546,0.724,10,-8.639,0,0.0427,0.000273,0.667,0.133,0.586,89.991,audio_features,spotify:track:5mc6EyF1OIEOhAkD0Gg9Lc,https://api.spotify.com/v1/tracks/5mc6EyF1OIEOhAkD0Gg9Lc,https://api.spotify.com/v1/audio-analysis/5mc6EyF1OIEOhAkD0Gg9Lc,6.221783333333334,4
42,72X2RPQiMoOjQrdI2B9Olu,With Teeth (Bonus Tracks),Only,Nine Inch Nails,True,49,0.7,0.807,9,-5.711,0,0.029,0.000576,0.00488,0.0996,0.963,112.15,audio_features,spotify:track:72X2RPQiMoOjQrdI2B9Olu,https://api.spotify.com/v1/tracks/72X2RPQiMoOjQrdI2B9Olu,https://api.spotify.com/v1/audio-analysis/72X2RPQiMoOjQrdI2B9Olu,4.384883333333334,4
43,1f3yAtsJtY87CTmM8RLnxf,Nevermind (Deluxe Edition),Smells Like Teen Spirit,Nirvana,False,4,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,spotify:track:1f3yAtsJtY87CTmM8RLnxf,https://api.spotify.com/v1/tracks/1f3yAtsJtY87CTmM8RLnxf,https://api.spotify.com/v1/audio-analysis/1f3yAtsJtY87CTmM8RLnxf,5.032,4
44,0MKGH8UMfCnq5w7nG06oM5,Nevermind (Deluxe Edition),Come As You Are,Nirvana,False,2,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,audio_features,spotify:track:0MKGH8UMfCnq5w7nG06oM5,https://api.spotify.com/v1/tracks/0MKGH8UMfCnq5w7nG06oM5,https://api.spotify.com/v1/audio-analysis/0MKGH8UMfCnq5w7nG06oM5,3.6486666666666667,4
45,15VRO9CQwMpbqUYA7e6Hwg,MTV Unplugged In New York,The Man Who Sold The World - Live,Nirvana,False,77,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,audio_features,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/tracks/15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/audio-analysis/15VRO9CQwMpbqUYA7e6Hwg,4.35155,4
46,3bvBBhAyIJ31LQF0D6T3zz,All Of Us,Flashbulb,Nirvana,False,3,0.514,0.66,0,-11.282,1,0.0427,0.0451,0.214,0.178,0.638,89.257,audio_features,spotify:track:3bvBBhAyIJ31LQF0D6T3zz,https://api.spotify.com/v1/tracks/3bvBBhAyIJ31LQF0D6T3zz,https://api.spotify.com/v1/audio-analysis/3bvBBhAyIJ31LQF0D6T3zz,2.2173333333333334,4
47,7H8zey5My6uNdD2TxeCb9F,Tragic Kingdom,Don't Speak,No Doubt,False,2,0.522,0.707,5,-7.113,0,0.0354,0.24,2.04e-05,0.156,0.572,76.05,audio_features,spotify:track:7H8zey5My6uNdD2TxeCb9F,https://api.spotify.com/v1/tracks/7H8zey5My6uNdD2TxeCb9F,https://api.spotify.com/v1/audio-analysis/7H8zey5My6uNdD2TxeCb9F,4.383333333333334,4
48,1OutzYv6YiN93lrT3pJsWR,It's My Life,It's My Life,No Doubt,False,65,0.612,0.735,8,-5.074,0,0.0282,0.00202,0.00118,0.328,0.783,126.326,audio_features,spotify:track:1OutzYv6YiN93lrT3pJsWR,https://api.spotify.com/v1/tracks/1OutzYv6YiN93lrT3pJsWR,https://api.spotify.com/v1/audio-analysis/1OutzYv6YiN93lrT3pJsWR,3.76755,4
49,1VA38sp5Jr6vWxgoIcnxKN,Tragic Kingdom,Just A Girl,No Doubt,False,0,0.641,0.914,2,-4.798,1,0.05,0.0799,6.54e-05,0.132,0.723,107.996,audio_features,spotify:track:1VA38sp5Jr6vWxgoIcnxKN,https://api.spotify.com/v1/tracks/1VA38sp5Jr6vWxgoIcnxKN,https://api.spotify.com/v1/audio-analysis/1VA38sp5Jr6vWxgoIcnxKN,3.473333333333333,4
50,4t2aErFSF6P6HSVahP6dsX,State of Mind,State of Mind,Nucleus Roots,False,0,0.861,0.338,8,-10.613,1,0.167,0.00323,0.0,0.0742,0.724,123.176,audio_features,spotify:track:4t2aErFSF6P6HSVahP6dsX,https://api.spotify.com/v1/tracks/4t2aErFSF6P6HSVahP6dsX,https://api.spotify.com/v1/audio-analysis/4t2aErFSF6P6HSVahP6dsX,5.028566666666666,4
51,6O9Q41IOG7S1uJ4VlouBFX,Nucleus Roots,Giving Dub,Nucleus Roots,False,1,0.721,0.583,2,-10.742,0,0.0311,0.0645,0.821,0.0616,0.289,124.728,audio_features,spotify:track:6O9Q41IOG7S1uJ4VlouBFX,https://api.spotify.com/v1/tracks/6O9Q41IOG7S1uJ4VlouBFX,https://api.spotify.com/v1/audio-analysis/6O9Q41IOG7S1uJ4VlouBFX,5.06155,4
52,0tYWZQPFVcEgRD8dBQ1iu9,Universal Love Nucleus Roots (Vol. 2),Marcus,Nucleus Roots,False,2,0.841,0.517,0,-10.543,0,0.0888,0.0128,0.284,0.213,0.677,147.422,audio_features,spotify:track:0tYWZQPFVcEgRD8dBQ1iu9,https://api.spotify.com/v1/tracks/0tYWZQPFVcEgRD8dBQ1iu9,https://api.spotify.com/v1/audio-analysis/0tYWZQPFVcEgRD8dBQ1iu9,5.32155,4
53,1KgfeuVn5OlsBEtoEmBa1t,Definitely Maybe,Live Forever,Oasis,False,63,0.335,0.776,9,-5.32,0,0.0325,9.27e-06,9.51e-06,0.369,0.219,90.59,audio_features,spotify:track:1KgfeuVn5OlsBEtoEmBa1t,https://api.spotify.com/v1/tracks/1KgfeuVn5OlsBEtoEmBa1t,https://api.spotify.com/v1/audio-analysis/1KgfeuVn5OlsBEtoEmBa1t,4.61445,4
54,4yBiZFLXn0n9AUJ5sWO88k,Upside Down: The Story Of Creation OST,Wonderwall,Oasis,False,64,0.402,0.845,2,-6.459,1,0.0319,0.000676,0.0,0.158,0.686,174.727,audio_features,spotify:track:4yBiZFLXn0n9AUJ5sWO88k,https://api.spotify.com/v1/tracks/4yBiZFLXn0n9AUJ5sWO88k,https://api.spotify.com/v1/audio-analysis/4yBiZFLXn0n9AUJ5sWO88k,4.31195,4
55,5ADfF85XEcYvIhG7hS9gKZ,Dig Out Your Soul,Falling Down,Oasis,False,42,0.441,0.965,6,-3.003,0,0.0599,0.00105,0.108,0.146,0.253,130.959,audio_features,spotify:track:5ADfF85XEcYvIhG7hS9gKZ,https://api.spotify.com/v1/tracks/5ADfF85XEcYvIhG7hS9gKZ,https://api.spotify.com/v1/audio-analysis/5ADfF85XEcYvIhG7hS9gKZ,4.334666666666666,4
56,0oOdNjG1reMKlPmseEjchM,Help,Fade Away,Oasis,False,32,0.585,0.716,2,-5.386,1,0.0293,0.284,1.37e-05,0.186,0.297,124.138,audio_features,spotify:track:0oOdNjG1reMKlPmseEjchM,https://api.spotify.com/v1/tracks/0oOdNjG1reMKlPmseEjchM,https://api.spotify.com/v1/audio-analysis/0oOdNjG1reMKlPmseEjchM,4.19045,4
57,5F6ZrWLngDICyjazxM1gNq,Slowly We Rot (Reissue),Slowly We Rot,Obituary,False,47,0.275,0.947,0,-6.696,1,0.0835,1.08e-05,0.00968,0.124,0.0835,107.1,audio_features,spotify:track:5F6ZrWLngDICyjazxM1gNq,https://api.spotify.com/v1/tracks/5F6ZrWLngDICyjazxM1gNq,https://api.spotify.com/v1/audio-analysis/5F6ZrWLngDICyjazxM1gNq,3.64045,3
58,2fSYadDsbWMtIVqX7flKIc,Frozen In Time,Redneck Stomp,Obituary,False,52,0.245,0.861,2,-8.728,1,0.0415,0.000256,0.871,0.216,0.483,91.056,audio_features,spotify:track:2fSYadDsbWMtIVqX7flKIc,https://api.spotify.com/v1/tracks/2fSYadDsbWMtIVqX7flKIc,https://api.spotify.com/v1/audio-analysis/2fSYadDsbWMtIVqX7flKIc,3.5473333333333334,4
59,01cGujYWGF7JchJLSgf6Ta,Cause of Death (Reissue),Chopped in Half,Obituary,False,47,0.257,0.989,10,-5.918,0,0.0867,6.72e-06,0.521,0.263,0.385,109.267,audio_features,spotify:track:01cGujYWGF7JchJLSgf6Ta,https://api.spotify.com/v1/tracks/01cGujYWGF7JchJLSgf6Ta,https://api.spotify.com/v1/audio-analysis/01cGujYWGF7JchJLSgf6Ta,3.756,4
60,4YLWvrg2Nob2AT9rrjJS4u,Human (Deluxe),Odetta,Rag'n'Bone Man,False,41,0.703,0.488,7,-7.644,0,0.0327,0.399,0.000105,0.11,0.481,115.92,audio_features,spotify:track:4YLWvrg2Nob2AT9rrjJS4u,https://api.spotify.com/v1/tracks/4YLWvrg2Nob2AT9rrjJS4u,https://api.spotify.com/v1/audio-analysis/4YLWvrg2Nob2AT9rrjJS4u,3.6117833333333333,4
61,4YJ1KDI6tUSapyD6XTAg8i,Odetta Sings,Hit Or Miss,Odetta,False,52,0.796,0.375,2,-13.338,1,0.072,0.0971,0.000736,0.0498,0.643,88.958,audio_features,spotify:track:4YJ1KDI6tUSapyD6XTAg8i,https://api.spotify.com/v1/tracks/4YJ1KDI6tUSapyD6XTAg8i,https://api.spotify.com/v1/audio-analysis/4YJ1KDI6tUSapyD6XTAg8i,3.90885,4
62,3X8gOyVXP93Tslnz9Bxw24,"Hissing Fauna, Are You The Destroyer?",Gronlandic Edit,of Montreal,False,0,0.971,0.4,4,-7.154,0,0.0487,0.0833,0.000661,0.108,0.652,119.953,audio_features,spotify:track:3X8gOyVXP93Tslnz9Bxw24,https://api.spotify.com/v1/tracks/3X8gOyVXP93Tslnz9Bxw24,https://api.spotify.com/v1/audio-analysis/3X8gOyVXP93Tslnz9Bxw24,3.4126666666666665,4
63,69J6ACHVb8xEIbMNl8U7st,Skeletal Lamping,Gallery Piece,of Montreal,False,0,0.855,0.931,8,-5.248,1,0.089,0.287,1.82e-06,0.0685,0.899,119.988,audio_features,spotify:track:69J6ACHVb8xEIbMNl8U7st,https://api.spotify.com/v1/tracks/69J6ACHVb8xEIbMNl8U7st,https://api.spotify.com/v1/audio-analysis/69J6ACHVb8xEIbMNl8U7st,3.7988833333333334,4
64,3oYLrj5Y7ELp6MXqAj1n1A,The Pagan Prosperity,The Millennium King,Old Man's Child,False,30,0.282,0.81,0,-5.45,1,0.0362,3.27e-05,0.349,0.185,0.154,106.208,audio_features,spotify:track:3oYLrj5Y7ELp6MXqAj1n1A,https://api.spotify.com/v1/tracks/3oYLrj5Y7ELp6MXqAj1n1A,https://api.spotify.com/v1/audio-analysis/3oYLrj5Y7ELp6MXqAj1n1A,5.4737833333333334,4
65,1r9HG7xOQ2D51jYXuLWfwN,Devil's Path / In The Shades Of Life,Seeds Of The Ancient Gods,Old Man's Child,False,0,0.117,0.976,9,-6.008,1,0.124,7.76e-06,0.787,0.0839,0.118,80.044,audio_features,spotify:track:1r9HG7xOQ2D51jYXuLWfwN,https://api.spotify.com/v1/tracks/1r9HG7xOQ2D51jYXuLWfwN,https://api.spotify.com/v1/audio-analysis/1r9HG7xOQ2D51jYXuLWfwN,6.62845,1
66,6rBZc0Qhu1WqzQ9E5X0DEe,In Defiance of Existence,Agony of Fallen Grace,Old Man's Child,False,28,0.347,0.848,10,-5.268,0,0.0398,5.68e-06,0.597,0.124,0.233,110.432,audio_features,spotify:track:6rBZc0Qhu1WqzQ9E5X0DEe,https://api.spotify.com/v1/tracks/6rBZc0Qhu1WqzQ9E5X0DEe,https://api.spotify.com/v1/audio-analysis/6rBZc0Qhu1WqzQ9E5X0DEe,4.47155,4
67,0W2mz7mvaBaEsC4rmoRNPn,Bacdafucup,Slam,Onyx,True,62,0.876,0.71,11,-12.908,1,0.347,0.0654,0.00312,0.918,0.724,98.305,audio_features,spotify:track:0W2mz7mvaBaEsC4rmoRNPn,https://api.spotify.com/v1/tracks/0W2mz7mvaBaEsC4rmoRNPn,https://api.spotify.com/v1/audio-analysis/0W2mz7mvaBaEsC4rmoRNPn,3.6388833333333332,4
68,0usovqilR2yhLw9zWEaWzk,Best Of Onyx,Last Dayz,Onyx,True,51,0.625,0.621,10,-9.595,0,0.439,0.0193,3.04e-05,0.124,0.771,88.216,audio_features,spotify:track:0usovqilR2yhLw9zWEaWzk,https://api.spotify.com/v1/tracks/0usovqilR2yhLw9zWEaWzk,https://api.spotify.com/v1/audio-analysis/0usovqilR2yhLw9zWEaWzk,3.73755,4
69,5xcunlfaZvD9BDQsLONI7A,Orbital 2,Halcyon and On and On,Orbital,False,58,0.577,0.729,11,-14.376,0,0.0319,0.0953,0.928,0.184,0.177,126.988,audio_features,spotify:track:5xcunlfaZvD9BDQsLONI7A,https://api.spotify.com/v1/tracks/5xcunlfaZvD9BDQsLONI7A,https://api.spotify.com/v1/audio-analysis/5xcunlfaZvD9BDQsLONI7A,9.451783333333333,4
70,2CH4mc6qWAI3ejAdqpON9B,Orbital,Belfast,Orbital,False,49,0.523,0.706,0,-9.837,1,0.0465,0.000796,0.313,0.112,0.345,119.693,audio_features,spotify:track:2CH4mc6qWAI3ejAdqpON9B,https://api.spotify.com/v1/tracks/2CH4mc6qWAI3ejAdqpON9B,https://api.spotify.com/v1/audio-analysis/2CH4mc6qWAI3ejAdqpON9B,8.178,4
71,01X6TfLDihnt6ofREP0yic,In Sides,The Saint,Orbital,False,34,0.577,0.853,8,-10.733,0,0.0362,0.000497,0.713,0.107,0.601,147.995,audio_features,spotify:track:01X6TfLDihnt6ofREP0yic,https://api.spotify.com/v1/tracks/01X6TfLDihnt6ofREP0yic,https://api.spotify.com/v1/audio-analysis/01X6TfLDihnt6ofREP0yic,4.54845,4
72,3D0fUBloGwPcLGLyheGWXu,The Essentials: Orleans,Dance with Me,Orleans,False,64,0.565,0.392,2,-10.083,1,0.0268,0.551,0.000106,0.247,0.493,98.485,audio_features,spotify:track:3D0fUBloGwPcLGLyheGWXu,https://api.spotify.com/v1/tracks/3D0fUBloGwPcLGLyheGWXu,https://api.spotify.com/v1/audio-analysis/3D0fUBloGwPcLGLyheGWXu,3.008,4
73,2dtK02TSAuTvVYU2wGAVG0,Waking & Dreaming,Still the One,Orleans,False,63,0.565,0.615,4,-10.793,1,0.0384,0.0487,1.93e-06,0.16,0.591,143.928,audio_features,spotify:track:2dtK02TSAuTvVYU2wGAVG0,https://api.spotify.com/v1/tracks/2dtK02TSAuTvVYU2wGAVG0,https://api.spotify.com/v1/audio-analysis/2dtK02TSAuTvVYU2wGAVG0,3.9006666666666665,4
74,2GORop0i2cyx8C0A3JzL44,Dance With Me: The Best Of Orleans,Dance with Me,Orleans,False,57,0.565,0.392,2,-10.083,1,0.0268,0.551,0.000106,0.247,0.493,98.485,audio_features,spotify:track:2GORop0i2cyx8C0A3JzL44,https://api.spotify.com/v1/tracks/2GORop0i2cyx8C0A3JzL44,https://api.spotify.com/v1/audio-analysis/2GORop0i2cyx8C0A3JzL44,3.008,4
75,4Gia17DzXBhYFbYiJj6SyW,Mourning In The Morning,Working Man,Otis Rush,False,54,0.633,0.625,0,-10.951,1,0.0436,0.492,0.000418,0.204,0.841,103.355,audio_features,spotify:track:4Gia17DzXBhYFbYiJj6SyW,https://api.spotify.com/v1/tracks/4Gia17DzXBhYFbYiJj6SyW,https://api.spotify.com/v1/audio-analysis/4Gia17DzXBhYFbYiJj6SyW,2.4633333333333334,4
76,7pzDaHQx6WFWtdx9PLPxcx,The Essential Otis Rush,Double Trouble,Otis Rush,False,46,0.566,0.424,7,-8.689,0,0.0392,0.669,0.00456,0.175,0.431,105.768,audio_features,spotify:track:7pzDaHQx6WFWtdx9PLPxcx,https://api.spotify.com/v1/tracks/7pzDaHQx6WFWtdx9PLPxcx,https://api.spotify.com/v1/audio-analysis/7pzDaHQx6WFWtdx9PLPxcx,2.724,1
77,3hLxjGBGvO1VF3p6BMPn8x,Mourning In The Morning,Gambler's Blues,Otis Rush,False,35,0.373,0.546,2,-10.574,1,0.0721,0.125,0.0756,0.114,0.469,180.938,audio_features,spotify:track:3hLxjGBGvO1VF3p6BMPn8x,https://api.spotify.com/v1/tracks/3hLxjGBGvO1VF3p6BMPn8x,https://api.spotify.com/v1/audio-analysis/3hLxjGBGvO1VF3p6BMPn8x,5.686216666666667,3
78,2PpruBYCo4H7WOBJ7Q2EwM,Speakerboxxx/The Love Below,Hey Ya!,Outkast,False,84,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,3.9202166666666667,4
79,0I3q5fE6wg7LIfHGngUTnV,Stankonia,Ms. Jackson,Outkast,True,83,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,audio_features,spotify:track:0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,4.50845,4
80,6bUNEbXT7HovLW6BgPCBsb,Speakerboxxx/The Love Below,Roses,Outkast,True,73,0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,audio_features,spotify:track:6bUNEbXT7HovLW6BgPCBsb,https://api.spotify.com/v1/tracks/6bUNEbXT7HovLW6BgPCBsb,https://api.spotify.com/v1/audio-analysis/6bUNEbXT7HovLW6BgPCBsb,6.15955,4
81,6glsMWIMIxQ4BedzLqGVi4,Stankonia,"So Fresh, So Clean",Outkast,True,75,0.725,0.64,5,-7.905,0,0.332,0.0281,0.0,0.099,0.915,166.028,audio_features,spotify:track:6glsMWIMIxQ4BedzLqGVi4,https://api.spotify.com/v1/tracks/6glsMWIMIxQ4BedzLqGVi4,https://api.spotify.com/v1/audio-analysis/6glsMWIMIxQ4BedzLqGVi4,4.00045,3
82,4cKEG2Vwp1UnYZSGQnWhyq,Wrecking Your Neck,Fuck You,Overkill,False,13,0.281,0.94,9,-7.974,1,0.199,0.000948,0.264,0.378,0.127,109.351,audio_features,spotify:track:4cKEG2Vwp1UnYZSGQnWhyq,https://api.spotify.com/v1/tracks/4cKEG2Vwp1UnYZSGQnWhyq,https://api.spotify.com/v1/audio-analysis/4cKEG2Vwp1UnYZSGQnWhyq,7.053333333333334,4
83,1wPBnPE0scnImqI4ECunOt,Necroshine,I Am Fear,Overkill,False,13,0.422,0.925,4,-5.604,0,0.0847,0.000132,0.601,0.128,0.489,138.472,audio_features,spotify:track:1wPBnPE0scnImqI4ECunOt,https://api.spotify.com/v1/tracks/1wPBnPE0scnImqI4ECunOt,https://api.spotify.com/v1/audio-analysis/1wPBnPE0scnImqI4ECunOt,4.51155,4
